RespondentID,dCountry,Country_ISO,Q45B,Q55,Q6,Q21_Gender,Q21_Age,Q30,Q31,Q42,Q62,WEIGHT,mainpropsec_web,mainpropdoc_web,reason_1_web,reason_2_web,reason_3_web,reason_4_web,reason_5_web,reason_6_web,reason_7_web,ISO_Alpha_2_code,ISO_Alpha_3_code,ISO_Numeric
1.00039E+13,39,PSE,0,1,1,1,3,4,3,1,1,0.446271541,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,1.016086899,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,3,2,0,1.015875726,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,3,4,3,1,0,0.32539255,1,1,5,2,2,2,2,1,2,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,1,3,0,0.953935598,1,2,2,1,1,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,1,2,1,1.693478164,1,1,2,2,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,3,4,1,3,1,0.698520821,1,1,2,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,1,0.973535245,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,2,1,4,2,3,1,1.284615895,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,2,1,3,0,0.493807563,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,2,3,1,0.648882548,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,1,3,2,2,1,0,1.079627092,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,2,4,2,3,1,1.570127795,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,1,3,1,2,1,1.159247634,1,1,1,2,1,2,1,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,2,1,1,3,1,2.641232694,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,0.547739623,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,4,1,3,1,1.145323072,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,4,1,3,1,0.360130974,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.509427159,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,1,2,1,0,1.82795635,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,2,1,3,1,1.828353414,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,1,2,2,3,1,1.523296958,1,1,1,1,1,2,2,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,3,1,1,1,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,1,1,3,1,1.334900635,1,1,2,1,1,2,2,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,1,1,2.345776803,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,1,1,1.018854318,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,3,3,1,1.159247634,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,1,1.334900635,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,2,1,0.953935598,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,1,1,2,1,0.89011875,1,1,1,2,2,2,1,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,0,0.798926623,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,3,1,0.649158411,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,2,1,1,3,1,1.71762756,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,0.338173014,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,3,1,0.509427159,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,0.480274448,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,2,2,4,1,1,1,0.74087224,1,3,5,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,1,4,1,3,1,1.828353414,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,2,2,3,0,1.430903397,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,4,1,1,0,1.43950279,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,4,3,3,1,0.463699054,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,3,0,1.880263308,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,1,3,1,0.720411672,1,1,2,1,1,1,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.339618106,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,2,1,1,1,1,1.334900635,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,3,1,0.457088354,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,2,1,1,1,1,1.570127795,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,3,1,3,1,0.360130974,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,1,2,1,1,0.465680547,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,2,2,1,0,0.446174624,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,4,1,3,1,1.333117901,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,0.74087224,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,2,1,3,1,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,1,3,1,1.162139839,1,1,2,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,4,1,1,1,0.473226256,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,3,0,2.031751451,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,2,2,4,1,3,1,0.493807563,1,3,1,2,2,2,1,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,3,4,2,999,1,0.264123269,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,4,1,1,1,0.719751395,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,3,2,3,1,1.683047514,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,3,4,1,3,1,0.679236212,1,1,2,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,1,1.14508504,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,1,2,1,1,3,1,0.973535245,1,3,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,2,2,4,2,3,1,0.29053496,1,3,1,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,2,1,1,0.695699666,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,1,3,1,0.676346029,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,3,1,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,0,0.741026247,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,1,1,1,0,1.335178124,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,4,2,1,1,1.015875726,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.399463311,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,4,1,3,1,2.285441768,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,1,1,1,1,1.947070489,1,1,5,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,1,1.849081381,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,2,3,0,0.69554858,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,3,1,1,0.322526339,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,3,1,1.32137517,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,1,2,1,1,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,2,3,1,0.360130974,1,1,2,2,2,2,2,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,1,0.89011875,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,3,2,3,1,1.110931584,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,3,3,1,0.953935598,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,3,1,999,1,1.574731479,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,3,3,1,1.111308359,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,2,4,1,2,1,0.433856733,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,3,1,3,1,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,4,1,3,1,0.74087224,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,3,0,0.821609435,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.798926623,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,2,1,3,1,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,1,1,1,3,1,2.507017745,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,2,1,1,1,1,0.473226256,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,3,1,2,1,0.763548715,1,1,1,2,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,1,1,1,1,1,1,2.641232694,1,3,5,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,4,1,1,1,0.446271541,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,3,1,0.931361094,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,1,2,1,1,0.888745267,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,4,1,3,1,2.285441768,1,1,2,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,3,2,3,1,1.015875726,1,1,1,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,3,1,0.788874378,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.679236212,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,1,4,1,3,1,0.338173014,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,1,1,0.494017498,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,1,1,2.032173797,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,2,1,1,2,3,4,1,1,0,0.821609435,2,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.698520821,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,1,2,1,3,1,0.888745267,1,1,2,1,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,2,1,4,1,3,1,0.676346029,1,2,1,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,2,1,1.523813588,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,1,2,1,1,1,0,0.649017433,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,2,2,4,1,3,1,1.111308359,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,2,1,1,2,2,4,3,3,0,0.658546949,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,4,2,1,1,0.973737616,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,2,2,1,0.342006868,1,1,1,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,2,1,1,1,0.914176707,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,2,3,1,1,0.313553994,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,1,3,1,999,1,2.285441768,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,3,1,3,1,0.473226256,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,3,3,1,0.821609435,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,3,1,1,1,1.338814622,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,1,1,2,1,1,1.253508872,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,4,1,3,1,0.973535245,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,1,2,1,1,3,1,0.914176707,1,2,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,4,1,2,1,0.973535245,1,1,1,2,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,2,3,0,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,2,3,3,1,0.658546949,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,1,2,4,1,3,1,1.527097429,1,3,1,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,1,1,0.465680547,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,3,0,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,2,1,3,1,1,1.334900635,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,0,1.354782532,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.798926623,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,1,3,1,1,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,3,3,1,0.547739623,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,3,1,3,1,0.507259522,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,1,0,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,2,1,1,0.642307947,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,3,1,0.871423734,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.599194967,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,2,1,2,1,0.973737616,1,1,1,2,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,1,1,1.991891431,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,2,1,2,1,1.14508504,1,1,1,1,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,1,4,2,3,1,0.695699666,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,1,1,3,1,0.329273475,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,1.015875726,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,2,2,2,1,0.264123269,1,1,1,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,2,2,4,2,3,1,0.463699054,1,3,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,2,1,4,1,3,1,1.391399332,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,1,4,1,3,1,0.69554858,1,1,1,1,1,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,2,1,1,1,0.679236212,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,2,1,1,2,2,4,3,3,1,1.397041641,2,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,3,4,3,3,1,0.264123269,1,1,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,3,1,1,1,1.474393726,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,1,4,1,3,1,1.014519043,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,2.031751451,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,2,1,0,1.111308359,1,1,5,2,2,2,2,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,4,2,1,1,0.412022272,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,2,2,1,3,1,0.444372634,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,2,1,4,1,3,1,1.391399332,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,3,2,999,1.015875726,1,1,1,2,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,3,0,0.698520821,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,2,1,3,0,0.973535245,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,3,1,1,1.570127795,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,1,2,1,1,3,1,2.002350952,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,3,1,0.821609435,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,3,4,3,1,1,0.322526339,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,3,1,2,1,0.973535245,1,1,1,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,4,2,1,1,1.223845087,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,3,2,1,1.593513145,1,1,1,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,1,2,3,1,3,1,1.334900635,1,3,1,1,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,1,0,0.676346029,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,3,1,3,1,1.82795635,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,3,3,1,0.339544351,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,3,1,0.360130974,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,4,3,2,1,0.847624574,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,3,1,2,2,4,1,3,1,0.720411672,1,3,2,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,0,0.432678288,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,3,1,1,3,0,0.264123269,1,3,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,0.953935598,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,1,1,0.849045265,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,3,1,3,1,2.641232694,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,1,2,1,3,1,1.391097161,1,1,1,2,2,2,2,1,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,2,3,3,1,0.927398107,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,3,1,0.698520821,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,3,1,0.339618106,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,2,4,1,3,1,0.953935598,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,1,1,1,0.37043612,1,1,5,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,1,1,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,1,2,1,1,3,1,1.334900635,1,2,2,1,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,4,2,1,0,0.264123269,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,2,3,1,1,0.498493621,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,1,4,1,2,1,1.391399332,1,1,1,1,2,2,1,2,1,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,2,999,1,0.684013736,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,3,2,2,1,0,0.446174624,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,4,1,3,1,1.371265061,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,2,2,4,1,3,1,0.494017498,1,2,1,1,1,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,4,1,3,1,0.547739623,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,4,1,3,0,0.74087224,1,3,1,1,2,2,1,2,1,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,2,3,1,3,1,0.741026247,1,1,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,2,1,1,2,2,1,3,1,1.460302867,1,2,1,1,1,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,1,2,4,1,3,1,1.71762756,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,3,1,2,1,4,1,2,1,0.695699666,0,3,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,1,3,1,0.821609435,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,2,1,4,2,3,1,0.463699054,1,1,2,2,2,2,2,2,2,PS,PSE,275
1.00039E+13,39,PSE,1,1,1,1,2,3,1,3,0,2.641232694,1,3,1,1,2,2,1,2,2,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,3,4,2,1,1,0.698520821,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,1,3,1,3,1,1.828353414,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,1,2,1,1,1,0,0.973535245,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,2,1,2,1,4,3,1,1,0.463699054,0,2,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,3,1,3,1,0.507259522,0,1,5,5,5,5,5,5,5,PS,PSE,275
1.00039E+13,39,PSE,0,1,1,2,2,2,1,3,0,0.953935598,0,1,5,5,5,5,5,5,5,PS,PSE,275
